"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","1999-Q3",84.4874072529963,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","1999-Q4",85.0741847284836,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2000-Q1",84.4017014616542,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2000-Q2",83.3641861426593,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2000-Q3",80.2200865675772,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2000-Q4",78.0893126575348,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2001-Q1",77.1555960722768,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2001-Q2",77.0097091852827,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2001-Q3",77.1765489173945,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2001-Q4",78.8541568882557,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2002-Q1",80.803749676898,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2002-Q2",81.9859845292273,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2002-Q3",82.9850031767126,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2002-Q4",84.5921013495637,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2003-Q1",85.2737382615993,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2003-Q2",86.7410415127579,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2003-Q3",89.7727176366999,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2003-Q4",91.4634850901112,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2004-Q1",93.3274947560481,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2004-Q2",94.9708668908738,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2004-Q3",95.0546419658732,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2004-Q4",95.2904421056233,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2005-Q1",96.769524380359,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2005-Q2",98.2359975035881,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2005-Q3",100.093713884913,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2005-Q4",102.389670040289,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2006-Q1",101.523469626856,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2006-Q2",101.763346947993,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2006-Q3",101.726080448466,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2006-Q4",102.120038321651,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2007-Q1",102.056332011809,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2007-Q2",101.680654631951,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2007-Q3",101.552078189618,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2007-Q4",101.218849559964,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2008-Q1",100.717176081479,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2008-Q2",99.7574102142824,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2008-Q3",98.1082823357671,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2008-Q4",94.3682718453718,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2009-Q1",98.4905292613111,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2009-Q2",101.721741812459,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2009-Q3",104.87656507036,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2009-Q4",108.059525217789,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q1",109.006061413347,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q2",109.214749448955,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q3",110.661237385831,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q4",110.842497690511,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q1",109.70321978446,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q2",110.418326955654,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q3",109.942298209598,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q4",108.976775033344,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2012-Q1",109.175104074268,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2012-Q2",108.463531757685,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2012-Q3",107.832510420374,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2012-Q4",108.217188484426,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2013-Q1",107.544034012205,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2013-Q2",106.83405584482,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2013-Q3",106.409725796832,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2013-Q4",105.49201061329,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q1",104.489525959778,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q2",103.385735506062,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q3",102.520773200737,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q4",101.593505532607,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q1",100.662833116581,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q2",100.136769619916,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q3",99.7745554370176,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q4",99.4258418264855,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q1",99.3472095770093,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q2",99.0506867318178,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q3",99.1268268195372,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q4",98.6303083032049,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q1",98.5215257672268,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q2",98.563047017043,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q3",98.1369770607173,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q4",98.0139305163643,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2018-Q1",98.0341275599583,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2018-Q2",97.917846495425,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2018-Q3",97.773766571619,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2018-Q4",97.5804893889038,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2019-Q1",96.9459305831406,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2019-Q2",96.9654568273061,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2019-Q3",96.6929772764139,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2019-Q4",96.3090199506921,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2020-Q1",96.5890337148824,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2020-Q2",96.3061378514335,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2020-Q3",97.0222337752201,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2020-Q4",98.2088845679497,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2021-Q1",99.2164791942675,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2021-Q2",100.373279357333,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2021-Q3",100.972884268431,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2021-Q4",101.684929889421,
"FIN","HOUSECOST","PRICERENT","IDX2015","Q","2022-Q1",102.614226588341,
"FIN","HOUSECOST","REAL","IDX2015","Q","1970-Q1",57.6924363398856,
"FIN","HOUSECOST","REAL","IDX2015","Q","1970-Q2",58.7754357995121,
"FIN","HOUSECOST","REAL","IDX2015","Q","1970-Q3",58.8564712252395,
"FIN","HOUSECOST","REAL","IDX2015","Q","1970-Q4",59.0696976110598,
"FIN","HOUSECOST","REAL","IDX2015","Q","1971-Q1",56.7005867666764,
"FIN","HOUSECOST","REAL","IDX2015","Q","1971-Q2",58.9559945692789,
"FIN","HOUSECOST","REAL","IDX2015","Q","1971-Q3",56.5657103118635,
"FIN","HOUSECOST","REAL","IDX2015","Q","1971-Q4",56.3947061289327,
"FIN","HOUSECOST","REAL","IDX2015","Q","1972-Q1",56.6834813246111,
"FIN","HOUSECOST","REAL","IDX2015","Q","1972-Q2",56.6611463605069,
"FIN","HOUSECOST","REAL","IDX2015","Q","1972-Q3",57.8544760755569,
"FIN","HOUSECOST","REAL","IDX2015","Q","1972-Q4",59.269713705589,
"FIN","HOUSECOST","REAL","IDX2015","Q","1973-Q1",61.1277832422857,
"FIN","HOUSECOST","REAL","IDX2015","Q","1973-Q2",63.1792304809145,
"FIN","HOUSECOST","REAL","IDX2015","Q","1973-Q3",66.6018078077759,
"FIN","HOUSECOST","REAL","IDX2015","Q","1973-Q4",68.2982304325742,
"FIN","HOUSECOST","REAL","IDX2015","Q","1974-Q1",66.7276792818348,
"FIN","HOUSECOST","REAL","IDX2015","Q","1974-Q2",66.3252749698183,
"FIN","HOUSECOST","REAL","IDX2015","Q","1974-Q3",64.9587856740188,
"FIN","HOUSECOST","REAL","IDX2015","Q","1974-Q4",63.3615478503551,
"FIN","HOUSECOST","REAL","IDX2015","Q","1975-Q1",58.6873916021921,
"FIN","HOUSECOST","REAL","IDX2015","Q","1975-Q2",57.9819718640076,
"FIN","HOUSECOST","REAL","IDX2015","Q","1975-Q3",57.7808436967476,
"FIN","HOUSECOST","REAL","IDX2015","Q","1975-Q4",60.0945743336753,
"FIN","HOUSECOST","REAL","IDX2015","Q","1976-Q1",56.0163628682141,
"FIN","HOUSECOST","REAL","IDX2015","Q","1976-Q2",55.9120018753375,
"FIN","HOUSECOST","REAL","IDX2015","Q","1976-Q3",54.8027217049094,
"FIN","HOUSECOST","REAL","IDX2015","Q","1976-Q4",53.9362581819281,
"FIN","HOUSECOST","REAL","IDX2015","Q","1977-Q1",52.7848652031413,
"FIN","HOUSECOST","REAL","IDX2015","Q","1977-Q2",51.5535869826692,
"FIN","HOUSECOST","REAL","IDX2015","Q","1977-Q3",50.3491358803723,
"FIN","HOUSECOST","REAL","IDX2015","Q","1977-Q4",49.7616363001746,
"FIN","HOUSECOST","REAL","IDX2015","Q","1978-Q1",49.2489462697434,
"FIN","HOUSECOST","REAL","IDX2015","Q","1978-Q2",49.1245204625971,
"FIN","HOUSECOST","REAL","IDX2015","Q","1978-Q3",48.1740069636914,
"FIN","HOUSECOST","REAL","IDX2015","Q","1978-Q4",48.7853730764498,
"FIN","HOUSECOST","REAL","IDX2015","Q","1979-Q1",47.7476319021989,
"FIN","HOUSECOST","REAL","IDX2015","Q","1979-Q2",47.8268333337471,
"FIN","HOUSECOST","REAL","IDX2015","Q","1979-Q3",48.1714755545937,
"FIN","HOUSECOST","REAL","IDX2015","Q","1979-Q4",48.6199819198297,
"FIN","HOUSECOST","REAL","IDX2015","Q","1980-Q1",48.4822625549813,
"FIN","HOUSECOST","REAL","IDX2015","Q","1980-Q2",49.1199792716166,
"FIN","HOUSECOST","REAL","IDX2015","Q","1980-Q3",50.3206948667568,
"FIN","HOUSECOST","REAL","IDX2015","Q","1980-Q4",49.3676267791349,
"FIN","HOUSECOST","REAL","IDX2015","Q","1981-Q1",50.0553782110251,
"FIN","HOUSECOST","REAL","IDX2015","Q","1981-Q2",50.309564204983,
"FIN","HOUSECOST","REAL","IDX2015","Q","1981-Q3",51.2067166266093,
"FIN","HOUSECOST","REAL","IDX2015","Q","1981-Q4",52.0116895619759,
"FIN","HOUSECOST","REAL","IDX2015","Q","1982-Q1",53.3978275532533,
"FIN","HOUSECOST","REAL","IDX2015","Q","1982-Q2",54.2724382915661,
"FIN","HOUSECOST","REAL","IDX2015","Q","1982-Q3",55.4532153621737,
"FIN","HOUSECOST","REAL","IDX2015","Q","1982-Q4",57.4965841276902,
"FIN","HOUSECOST","REAL","IDX2015","Q","1983-Q1",59.1165061186997,
"FIN","HOUSECOST","REAL","IDX2015","Q","1983-Q2",60.4043854743691,
"FIN","HOUSECOST","REAL","IDX2015","Q","1983-Q3",62.1380550536809,
"FIN","HOUSECOST","REAL","IDX2015","Q","1983-Q4",63.4033137633534,
"FIN","HOUSECOST","REAL","IDX2015","Q","1984-Q1",63.4688016693851,
"FIN","HOUSECOST","REAL","IDX2015","Q","1984-Q2",64.0709717923094,
"FIN","HOUSECOST","REAL","IDX2015","Q","1984-Q3",65.2002725682856,
"FIN","HOUSECOST","REAL","IDX2015","Q","1984-Q4",63.9772566892217,
"FIN","HOUSECOST","REAL","IDX2015","Q","1985-Q1",64.1654828244663,
"FIN","HOUSECOST","REAL","IDX2015","Q","1985-Q2",63.36730588454,
"FIN","HOUSECOST","REAL","IDX2015","Q","1985-Q3",63.1854894039778,
"FIN","HOUSECOST","REAL","IDX2015","Q","1985-Q4",63.1040234212845,
"FIN","HOUSECOST","REAL","IDX2015","Q","1986-Q1",63.6934557150064,
"FIN","HOUSECOST","REAL","IDX2015","Q","1986-Q2",62.3149768102656,
"FIN","HOUSECOST","REAL","IDX2015","Q","1986-Q3",62.8529020674941,
"FIN","HOUSECOST","REAL","IDX2015","Q","1986-Q4",63.6968720380027,
"FIN","HOUSECOST","REAL","IDX2015","Q","1987-Q1",63.6388912976612,
"FIN","HOUSECOST","REAL","IDX2015","Q","1987-Q2",66.2809792228634,
"FIN","HOUSECOST","REAL","IDX2015","Q","1987-Q3",68.4538711244795,
"FIN","HOUSECOST","REAL","IDX2015","Q","1987-Q4",71.0997417285588,
"FIN","HOUSECOST","REAL","IDX2015","Q","1988-Q1",76.336789761583,
"FIN","HOUSECOST","REAL","IDX2015","Q","1988-Q2",82.2592603375698,
"FIN","HOUSECOST","REAL","IDX2015","Q","1988-Q3",88.4184654005486,
"FIN","HOUSECOST","REAL","IDX2015","Q","1988-Q4",97.2268702677473,
"FIN","HOUSECOST","REAL","IDX2015","Q","1989-Q1",102.452807324998,
"FIN","HOUSECOST","REAL","IDX2015","Q","1989-Q2",103.420920283849,
"FIN","HOUSECOST","REAL","IDX2015","Q","1989-Q3",102.98807237349,
"FIN","HOUSECOST","REAL","IDX2015","Q","1989-Q4",99.8802155168211,
"FIN","HOUSECOST","REAL","IDX2015","Q","1990-Q1",94.9002838073902,
"FIN","HOUSECOST","REAL","IDX2015","Q","1990-Q2",93.7859330889182,
"FIN","HOUSECOST","REAL","IDX2015","Q","1990-Q3",92.9428436001178,
"FIN","HOUSECOST","REAL","IDX2015","Q","1990-Q4",89.1016488126246,
"FIN","HOUSECOST","REAL","IDX2015","Q","1991-Q1",82.2443521449446,
"FIN","HOUSECOST","REAL","IDX2015","Q","1991-Q2",80.5809192703014,
"FIN","HOUSECOST","REAL","IDX2015","Q","1991-Q3",76.7273040881991,
"FIN","HOUSECOST","REAL","IDX2015","Q","1991-Q4",72.5154784892696,
"FIN","HOUSECOST","REAL","IDX2015","Q","1992-Q1",70.1409987259701,
"FIN","HOUSECOST","REAL","IDX2015","Q","1992-Q2",67.1440774255815,
"FIN","HOUSECOST","REAL","IDX2015","Q","1992-Q3",62.0960336788397,
"FIN","HOUSECOST","REAL","IDX2015","Q","1992-Q4",58.6097227875541,
"FIN","HOUSECOST","REAL","IDX2015","Q","1993-Q1",55.5907860635663,
"FIN","HOUSECOST","REAL","IDX2015","Q","1993-Q2",54.8980659694362,
"FIN","HOUSECOST","REAL","IDX2015","Q","1993-Q3",55.4818555214815,
"FIN","HOUSECOST","REAL","IDX2015","Q","1993-Q4",57.6757376198988,
"FIN","HOUSECOST","REAL","IDX2015","Q","1994-Q1",57.9387046914159,
"FIN","HOUSECOST","REAL","IDX2015","Q","1994-Q2",58.4981664986924,
"FIN","HOUSECOST","REAL","IDX2015","Q","1994-Q3",57.7100238973114,
"FIN","HOUSECOST","REAL","IDX2015","Q","1994-Q4",57.07593073104,
"FIN","HOUSECOST","REAL","IDX2015","Q","1995-Q1",57.1027820519237,
"FIN","HOUSECOST","REAL","IDX2015","Q","1995-Q2",56.8039581650888,
"FIN","HOUSECOST","REAL","IDX2015","Q","1995-Q3",56.1633519662961,
"FIN","HOUSECOST","REAL","IDX2015","Q","1995-Q4",56.0921327706826,
"FIN","HOUSECOST","REAL","IDX2015","Q","1996-Q1",56.4853643553454,
"FIN","HOUSECOST","REAL","IDX2015","Q","1996-Q2",58.3303228348116,
"FIN","HOUSECOST","REAL","IDX2015","Q","1996-Q3",60.3220053734165,
"FIN","HOUSECOST","REAL","IDX2015","Q","1996-Q4",62.1253431799375,
"FIN","HOUSECOST","REAL","IDX2015","Q","1997-Q1",65.4805471119311,
"FIN","HOUSECOST","REAL","IDX2015","Q","1997-Q2",66.9508615948074,
"FIN","HOUSECOST","REAL","IDX2015","Q","1997-Q3",67.8485649144355,
"FIN","HOUSECOST","REAL","IDX2015","Q","1997-Q4",69.2400019833808,
"FIN","HOUSECOST","REAL","IDX2015","Q","1998-Q1",70.4719967724256,
"FIN","HOUSECOST","REAL","IDX2015","Q","1998-Q2",71.5495915009708,
"FIN","HOUSECOST","REAL","IDX2015","Q","1998-Q3",72.8114534453472,
"FIN","HOUSECOST","REAL","IDX2015","Q","1998-Q4",73.7991332256174,
"FIN","HOUSECOST","REAL","IDX2015","Q","1999-Q1",74.3862782690678,
"FIN","HOUSECOST","REAL","IDX2015","Q","1999-Q2",75.0816935191035,
"FIN","HOUSECOST","REAL","IDX2015","Q","1999-Q3",77.0850720459279,
"FIN","HOUSECOST","REAL","IDX2015","Q","1999-Q4",78.0797655806017,
"FIN","HOUSECOST","REAL","IDX2015","Q","2000-Q1",78.1320279405191,
"FIN","HOUSECOST","REAL","IDX2015","Q","2000-Q2",78.2377664989813,
"FIN","HOUSECOST","REAL","IDX2015","Q","2000-Q3",76.1042700825369,
"FIN","HOUSECOST","REAL","IDX2015","Q","2000-Q4",74.7557783442777,
"FIN","HOUSECOST","REAL","IDX2015","Q","2001-Q1",74.4059085992085,
"FIN","HOUSECOST","REAL","IDX2015","Q","2001-Q2",73.556831021078,
"FIN","HOUSECOST","REAL","IDX2015","Q","2001-Q3",73.2107414560253,
"FIN","HOUSECOST","REAL","IDX2015","Q","2001-Q4",73.7029513038634,
"FIN","HOUSECOST","REAL","IDX2015","Q","2002-Q1",75.1280147608311,
"FIN","HOUSECOST","REAL","IDX2015","Q","2002-Q2",76.2274471551427,
"FIN","HOUSECOST","REAL","IDX2015","Q","2002-Q3",77.3529080392808,
"FIN","HOUSECOST","REAL","IDX2015","Q","2002-Q4",78.8061674352855,
"FIN","HOUSECOST","REAL","IDX2015","Q","2003-Q1",79.1092552297002,
"FIN","HOUSECOST","REAL","IDX2015","Q","2003-Q2",79.7139689424852,
"FIN","HOUSECOST","REAL","IDX2015","Q","2003-Q3",81.812605857927,
"FIN","HOUSECOST","REAL","IDX2015","Q","2003-Q4",83.1531134686237,
"FIN","HOUSECOST","REAL","IDX2015","Q","2004-Q1",85.4608120936634,
"FIN","HOUSECOST","REAL","IDX2015","Q","2004-Q2",87.2124821781472,
"FIN","HOUSECOST","REAL","IDX2015","Q","2004-Q3",87.9543856760383,
"FIN","HOUSECOST","REAL","IDX2015","Q","2004-Q4",88.603588136347,
"FIN","HOUSECOST","REAL","IDX2015","Q","2005-Q1",90.3749395761215,
"FIN","HOUSECOST","REAL","IDX2015","Q","2005-Q2",92.1528692598312,
"FIN","HOUSECOST","REAL","IDX2015","Q","2005-Q3",93.9435639498733,
"FIN","HOUSECOST","REAL","IDX2015","Q","2005-Q4",96.4414458146508,
"FIN","HOUSECOST","REAL","IDX2015","Q","2006-Q1",96.4853292211713,
"FIN","HOUSECOST","REAL","IDX2015","Q","2006-Q2",97.7058946310749,
"FIN","HOUSECOST","REAL","IDX2015","Q","2006-Q3",98.7197848118389,
"FIN","HOUSECOST","REAL","IDX2015","Q","2006-Q4",100.502643784533,
"FIN","HOUSECOST","REAL","IDX2015","Q","2007-Q1",101.290402373316,
"FIN","HOUSECOST","REAL","IDX2015","Q","2007-Q2",102.036987739667,
"FIN","HOUSECOST","REAL","IDX2015","Q","2007-Q3",102.823418482695,
"FIN","HOUSECOST","REAL","IDX2015","Q","2007-Q4",102.59250159058,
"FIN","HOUSECOST","REAL","IDX2015","Q","2008-Q1",101.876773746292,
"FIN","HOUSECOST","REAL","IDX2015","Q","2008-Q2",101.195384931654,
"FIN","HOUSECOST","REAL","IDX2015","Q","2008-Q3",99.5440286713554,
"FIN","HOUSECOST","REAL","IDX2015","Q","2008-Q4",95.8842146672261,
"FIN","HOUSECOST","REAL","IDX2015","Q","2009-Q1",97.3236978585943,
"FIN","HOUSECOST","REAL","IDX2015","Q","2009-Q2",97.7516743308278,
"FIN","HOUSECOST","REAL","IDX2015","Q","2009-Q3",99.6573105426057,
"FIN","HOUSECOST","REAL","IDX2015","Q","2009-Q4",101.954920922882,
"FIN","HOUSECOST","REAL","IDX2015","Q","2010-Q1",103.303625352531,
"FIN","HOUSECOST","REAL","IDX2015","Q","2010-Q2",103.350040360991,
"FIN","HOUSECOST","REAL","IDX2015","Q","2010-Q3",104.840763125257,
"FIN","HOUSECOST","REAL","IDX2015","Q","2010-Q4",104.286665883607,
"FIN","HOUSECOST","REAL","IDX2015","Q","2011-Q1",103.682610640651,
"FIN","HOUSECOST","REAL","IDX2015","Q","2011-Q2",104.386858354535,
"FIN","HOUSECOST","REAL","IDX2015","Q","2011-Q3",103.992873697583,
"FIN","HOUSECOST","REAL","IDX2015","Q","2011-Q4",103.173832138094,
"FIN","HOUSECOST","REAL","IDX2015","Q","2012-Q1",103.649432360845,
"FIN","HOUSECOST","REAL","IDX2015","Q","2012-Q2",103.328126178697,
"FIN","HOUSECOST","REAL","IDX2015","Q","2012-Q3",103.050504024138,
"FIN","HOUSECOST","REAL","IDX2015","Q","2012-Q4",103.525513646363,
"FIN","HOUSECOST","REAL","IDX2015","Q","2013-Q1",102.837604490416,
"FIN","HOUSECOST","REAL","IDX2015","Q","2013-Q2",102.18113637252,
"FIN","HOUSECOST","REAL","IDX2015","Q","2013-Q3",101.980518855335,
"FIN","HOUSECOST","REAL","IDX2015","Q","2013-Q4",101.434590886968,
"FIN","HOUSECOST","REAL","IDX2015","Q","2014-Q1",100.919197223556,
"FIN","HOUSECOST","REAL","IDX2015","Q","2014-Q2",100.662264674679,
"FIN","HOUSECOST","REAL","IDX2015","Q","2014-Q3",100.301651105903,
"FIN","HOUSECOST","REAL","IDX2015","Q","2014-Q4",99.9556710626419,
"FIN","HOUSECOST","REAL","IDX2015","Q","2015-Q1",99.8296112497578,
"FIN","HOUSECOST","REAL","IDX2015","Q","2015-Q2",99.8518160164786,
"FIN","HOUSECOST","REAL","IDX2015","Q","2015-Q3",100.212112994095,
"FIN","HOUSECOST","REAL","IDX2015","Q","2015-Q4",100.106459739669,
"FIN","HOUSECOST","REAL","IDX2015","Q","2016-Q1",101.034941088942,
"FIN","HOUSECOST","REAL","IDX2015","Q","2016-Q2",100.937185068757,
"FIN","HOUSECOST","REAL","IDX2015","Q","2016-Q3",101.552069888903,
"FIN","HOUSECOST","REAL","IDX2015","Q","2016-Q4",100.896719065875,
"FIN","HOUSECOST","REAL","IDX2015","Q","2017-Q1",101.120449755178,
"FIN","HOUSECOST","REAL","IDX2015","Q","2017-Q2",101.520042570389,
"FIN","HOUSECOST","REAL","IDX2015","Q","2017-Q3",101.462223957039,
"FIN","HOUSECOST","REAL","IDX2015","Q","2017-Q4",101.389238154465,
"FIN","HOUSECOST","REAL","IDX2015","Q","2018-Q1",101.576036444119,
"FIN","HOUSECOST","REAL","IDX2015","Q","2018-Q2",101.58051959748,
"FIN","HOUSECOST","REAL","IDX2015","Q","2018-Q3",101.427031280174,
"FIN","HOUSECOST","REAL","IDX2015","Q","2018-Q4",101.291984655547,
"FIN","HOUSECOST","REAL","IDX2015","Q","2019-Q1",101.408882246532,
"FIN","HOUSECOST","REAL","IDX2015","Q","2019-Q2",101.553140759216,
"FIN","HOUSECOST","REAL","IDX2015","Q","2019-Q3",101.266858797613,
"FIN","HOUSECOST","REAL","IDX2015","Q","2019-Q4",101.146860953048,
"FIN","HOUSECOST","REAL","IDX2015","Q","2020-Q1",102.246043029973,
"FIN","HOUSECOST","REAL","IDX2015","Q","2020-Q2",101.975195396522,
"FIN","HOUSECOST","REAL","IDX2015","Q","2020-Q3",102.333940435923,
"FIN","HOUSECOST","REAL","IDX2015","Q","2020-Q4",103.765050673004,
"FIN","HOUSECOST","REAL","IDX2015","Q","2021-Q1",105.256186423572,
"FIN","HOUSECOST","REAL","IDX2015","Q","2021-Q2",105.659078984194,
"FIN","HOUSECOST","REAL","IDX2015","Q","2021-Q3",105.449194515513,
"FIN","HOUSECOST","REAL","IDX2015","Q","2021-Q4",105.213002683146,
"FIN","HOUSECOST","REAL","IDX2015","Q","2022-Q1",106.002371229916,
"FIN","HOUSECOST","RENT","IDX2015","Q","1959-Q1",7.44702855989341,
"FIN","HOUSECOST","RENT","IDX2015","Q","1959-Q2",7.43418624293914,
"FIN","HOUSECOST","RENT","IDX2015","Q","1959-Q3",7.48644215706839,
"FIN","HOUSECOST","RENT","IDX2015","Q","1959-Q4",7.76926363602699,
"FIN","HOUSECOST","RENT","IDX2015","Q","1960-Q1",7.91104232549166,
"FIN","HOUSECOST","RENT","IDX2015","Q","1960-Q2",7.99529131435277,
"FIN","HOUSECOST","RENT","IDX2015","Q","1960-Q3",8.06153003213702,
"FIN","HOUSECOST","RENT","IDX2015","Q","1960-Q4",8.13926879019861,
"FIN","HOUSECOST","RENT","IDX2015","Q","1961-Q1",8.17925611972738,
"FIN","HOUSECOST","RENT","IDX2015","Q","1961-Q2",8.2839106976104,
"FIN","HOUSECOST","RENT","IDX2015","Q","1961-Q3",8.43481333960533,
"FIN","HOUSECOST","RENT","IDX2015","Q","1961-Q4",8.59559507354972,
"FIN","HOUSECOST","RENT","IDX2015","Q","1962-Q1",8.61337129637712,
"FIN","HOUSECOST","RENT","IDX2015","Q","1962-Q2",8.72173347486561,
"FIN","HOUSECOST","RENT","IDX2015","Q","1962-Q3",8.84803392287676,
"FIN","HOUSECOST","RENT","IDX2015","Q","1962-Q4",9.01308708250426,
"FIN","HOUSECOST","RENT","IDX2015","Q","1963-Q1",9.23174862964738,
"FIN","HOUSECOST","RENT","IDX2015","Q","1963-Q2",9.30909059277625,
"FIN","HOUSECOST","RENT","IDX2015","Q","1963-Q3",9.35872350209389,
"FIN","HOUSECOST","RENT","IDX2015","Q","1963-Q4",9.53442879561883,
"FIN","HOUSECOST","RENT","IDX2015","Q","1964-Q1",9.74516467744984,
"FIN","HOUSECOST","RENT","IDX2015","Q","1964-Q2",9.8222035136417,
"FIN","HOUSECOST","RENT","IDX2015","Q","1964-Q3",9.86883730040121,
"FIN","HOUSECOST","RENT","IDX2015","Q","1964-Q4",9.96799417455684,
"FIN","HOUSECOST","RENT","IDX2015","Q","1965-Q1",10.0429305373563,
"FIN","HOUSECOST","RENT","IDX2015","Q","1965-Q2",10.1163215947287,
"FIN","HOUSECOST","RENT","IDX2015","Q","1965-Q3",10.2227416939219,
"FIN","HOUSECOST","RENT","IDX2015","Q","1965-Q4",10.3356779367219,
